id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,eval_number,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,classification_revenu,revenu_log,anciennete_cat
1108,33,M,2313,Célibataire,Consulting,Assistant de Direction,4,5,2,2,0,0,25,3,Transformation Digitale,Occasionnel,2,2,1,2,1,2,2,3,E_1108,4,Oui,20 %,Revenu moyen,7.746732907753622,Employé junior
1109,42,M,17665,Marié(e),Consulting,Senior Manager,0,21,5,6,1,3,2,2,Transformation Digitale,Occasionnel,1,7,4,3,4,1,4,3,E_1109,3,Non,17 %,Revenu exceptionnel,9.779397167305078,Employé senior
1111,28,M,2596,Divorcé(e),Consulting,Consultant,1,1,1,0,2,2,1,3,Transformation Digitale,Frequent,0,0,1,2,1,2,1,3,E_1111,3,Non,15 %,Bon revenu moyen,7.862112211662748,Nouvel employé 
1113,50,M,4728,Célibataire,Commercial,Cadre Commercial,3,5,0,0,0,4,1,4,Autre,Frequent,0,0,4,3,2,3,4,3,E_1113,3,Oui,14 %,Haut revenu,8.461469042643875,Nouvel employé 
1114,33,F,4302,Marié(e),Commercial,Cadre Commercial,0,4,3,2,1,3,7,3,Infra & Cloud,Frequent,0,2,4,3,2,2,3,3,E_1114,3,Non,17 %,Haut revenu,8.3670677328386,Employé junior
1115,34,M,2979,Marié(e),Consulting,Assistant de Direction,3,6,0,0,3,2,3,4,Infra & Cloud,Aucun,0,0,3,2,1,4,4,3,E_1115,3,Non,17 %,Bon revenu moyen,7.9996785794994505,Nouvel employé 
1117,45,F,5593,Marié(e),Commercial,Cadre Commercial,1,15,15,10,1,2,9,4,Infra & Cloud,Aucun,4,12,2,2,2,3,4,3,E_1117,3,Non,13 %,Très haut revenu,8.629449873761905,Employé très expérimenté
1118,52,M,10445,Célibataire,Consulting,Manager,7,18,8,6,0,4,7,4,Infra & Cloud,Occasionnel,4,0,2,3,3,2,4,3,E_1118,3,Non,19 %,Ultra haut revenu,9.253974408996244,Employé expérimenté
1119,38,M,8740,Divorcé(e),Commercial,Cadre Commercial,0,9,8,7,2,2,10,4,Marketing,Occasionnel,2,7,3,2,3,3,2,3,E_1119,3,Oui,14 %,Ultra haut revenu,9.075779878580487,Employé expérimenté
1120,29,F,2514,Divorcé(e),Consulting,Assistant de Direction,4,11,7,5,1,1,28,4,Infra & Cloud,Occasionnel,1,7,3,3,1,4,1,3,E_1120,4,Non,22 %,Bon revenu moyen,7.83002808253384,Employé expérimenté
1121,28,F,7655,Divorcé(e),Consulting,Tech Lead,0,10,9,7,3,3,3,3,Transformation Digitale,Occasionnel,1,7,4,3,3,2,2,2,E_1121,3,Non,17 %,Très haut revenu,8.94324493313279,Employé expérimenté
1124,46,M,17465,Marié(e),Commercial,Senior Manager,3,21,12,9,1,3,3,1,Marketing,Occasionnel,4,9,1,3,4,3,4,3,E_1124,3,Non,12 %,Revenu exceptionnel,9.768011412973678,Employé très expérimenté
1125,38,M,7351,Célibataire,Commercial,Cadre Commercial,7,10,1,0,0,2,2,2,Marketing,Occasionnel,0,0,4,3,3,2,3,3,E_1125,3,Non,16 %,Très haut revenu,8.902727664035522,Nouvel employé 
1126,43,F,10820,Marié(e),Consulting,Tech Lead,8,18,8,7,1,1,27,3,Infra & Cloud,Frequent,0,1,3,3,3,1,3,3,E_1126,3,Non,11 %,Ultra haut revenu,9.289243969571649,Employé expérimenté
1127,39,M,12169,Divorcé(e),Consulting,Manager,7,21,5,7,3,4,2,3,Infra & Cloud,Frequent,1,5,1,3,4,4,4,3,E_1127,3,Non,11 %,Revenu exceptionnel,9.406729185981574,Employé senior
1128,40,M,19626,Célibataire,Consulting,Directeur Technique,1,21,5,7,0,2,14,3,Transformation Digitale,Occasionnel,4,9,3,2,5,3,1,4,E_1128,3,Non,14 %,Revenu exceptionnel,9.88466144828608,Employé senior
1131,21,F,2070,Célibataire,Consulting,Assistant de Direction,1,2,2,2,0,6,1,1,Entrepreunariat,Occasionnel,2,2,4,2,1,2,3,4,E_1131,3,Oui,11 %,Revenu moyen,7.635786861395585,Employé junior
1132,39,M,6782,Célibataire,Consulting,Consultant,1,9,5,4,0,2,9,3,Infra & Cloud,Aucun,0,3,3,3,2,2,3,2,E_1132,3,Non,15 %,Très haut revenu,8.82217476094608,Employé intermédiaire
1133,36,M,7779,Célibataire,Consulting,Tech Lead,2,18,11,9,0,0,18,4,Infra & Cloud,Aucun,0,9,1,3,2,4,1,3,E_1133,4,Non,20 %,Très haut revenu,8.959311617172437,Employé très expérimenté
1135,31,M,2791,Marié(e),Commercial,Représentant Commercial,0,3,2,2,1,4,20,3,Infra & Cloud,Frequent,2,2,3,4,1,4,1,3,E_1135,3,Non,12 %,Bon revenu moyen,7.934513463882263,Employé junior
1136,28,M,3201,Marié(e),Consulting,Assistant de Direction,0,6,5,3,0,2,2,1,Infra & Cloud,Occasionnel,0,4,1,2,1,2,1,1,E_1136,3,Non,17 %,Bon revenu moyen,8.07153089355666,Employé intermédiaire
1137,35,M,4968,Divorcé(e),Commercial,Cadre Commercial,1,5,5,2,1,3,11,2,Marketing,Frequent,0,2,4,3,2,4,4,3,E_1137,3,Non,11 %,Haut revenu,8.51097389160232,Employé intermédiaire
1138,49,M,13120,Marié(e),Commercial,Cadre Commercial,6,21,9,8,1,3,8,4,Entrepreunariat,Occasionnel,2,3,4,2,4,2,2,3,E_1138,3,Non,17 %,Revenu exceptionnel,9.481969279105716,Employé expérimenté
1140,34,M,4033,Célibataire,Consulting,Tech Lead,2,5,3,2,0,3,2,2,Infra & Cloud,Frequent,0,2,4,3,2,3,4,2,E_1140,3,Non,11 %,Haut revenu,8.302513718514158,Employé junior
1143,29,F,3291,Divorcé(e),Consulting,Assistant de Direction,0,8,7,5,2,2,10,3,Infra & Cloud,Frequent,1,1,4,3,1,2,4,2,E_1143,3,Non,14 %,Bon revenu moyen,8.09925056179696,Employé expérimenté
1148,42,M,4272,Célibataire,Consulting,Consultant,4,16,1,0,0,3,29,3,Transformation Digitale,Occasionnel,0,0,2,1,2,4,1,3,E_1148,3,Non,19 %,Haut revenu,8.360071435644025,Nouvel employé 
1150,29,M,5056,Marié(e),Consulting,Tech Lead,1,10,10,7,1,2,8,1,Transformation Digitale,Occasionnel,1,2,2,2,2,4,3,2,E_1150,3,Oui,15 %,Très haut revenu,8.528528701079983,Employé expérimenté
1152,38,M,2844,Marié(e),Ressources Humaines,Ressources Humaines,1,7,7,6,1,2,1,3,Ressources Humaines,Occasionnel,1,0,3,4,1,3,4,4,E_1152,3,Non,13 %,Bon revenu moyen,7.953318346560431,Employé expérimenté
1154,28,M,2703,Divorcé(e),Consulting,Assistant de Direction,1,3,3,1,1,2,6,3,Infra & Cloud,Frequent,0,2,3,2,1,3,4,3,E_1154,3,Oui,14 %,Bon revenu moyen,7.902487437162855,Employé junior
1156,18,M,1904,Célibataire,Consulting,Consultant,1,0,0,0,0,0,8,1,Transformation Digitale,Aucun,0,0,3,3,1,3,4,3,E_1156,3,Non,12 %,Bas revenu moyen,7.552237287560802,Nouvel employé 
1157,33,F,8224,Célibataire,Commercial,Cadre Commercial,0,6,5,2,0,3,9,4,Marketing,Occasionnel,0,3,1,3,2,1,1,3,E_1157,3,Oui,17 %,Ultra haut revenu,9.014933575633572,Employé intermédiaire
1158,41,M,4766,Marié(e),Consulting,Consultant,3,6,1,0,1,4,12,4,Infra & Cloud,Occasionnel,0,0,2,3,1,4,1,3,E_1158,3,Oui,11 %,Haut revenu,8.469472455204826,Nouvel employé 
1160,31,M,2610,Marié(e),Consulting,Consultant,1,2,2,2,1,5,15,3,Transformation Digitale,Frequent,2,2,3,3,1,3,3,2,E_1160,3,Non,12 %,Bon revenu moyen,7.8674885686991285,Employé junior
1161,37,F,5731,Divorcé(e),Consulting,Manager,7,9,6,2,2,2,25,2,Transformation Digitale,Occasionnel,1,3,3,2,2,4,3,3,E_1161,3,Non,13 %,Très haut revenu,8.653819788948063,Employé intermédiaire
1162,27,M,2539,Marié(e),Consulting,Assistant de Direction,1,4,4,2,1,0,6,3,Infra & Cloud,Occasionnel,2,2,4,2,1,3,3,3,E_1162,3,Non,13 %,Bon revenu moyen,7.8399193600125825,Employé intermédiaire
1163,34,F,5714,Marié(e),Commercial,Cadre Commercial,1,6,6,5,0,3,9,1,Infra & Cloud,Occasionnel,1,3,2,3,2,3,1,2,E_1163,4,Non,20 %,Très haut revenu,8.65084957622891,Employé intermédiaire
1164,35,M,4323,Célibataire,Ressources Humaines,Ressources Humaines,1,6,5,4,0,2,8,4,Entrepreunariat,Occasionnel,1,4,3,3,1,3,2,1,E_1164,3,Non,17 %,Haut revenu,8.371936178759098,Employé intermédiaire
1165,29,F,7336,Marié(e),Commercial,Cadre Commercial,1,11,11,8,1,3,23,1,Infra & Cloud,Occasionnel,3,10,4,2,3,1,1,1,E_1165,3,Non,13 %,Très haut revenu,8.900685318713995,Employé très expérimenté
1166,40,F,13499,Célibataire,Consulting,Directeur Technique,1,20,5,7,0,3,9,4,Transformation Digitale,Frequent,2,13,2,3,3,3,3,2,E_1166,3,Non,17 %,Revenu exceptionnel,9.51044496442652,Employé senior
1167,42,M,13758,Célibataire,Commercial,Cadre Commercial,0,21,5,9,0,2,12,3,Infra & Cloud,Frequent,1,14,3,3,4,1,2,2,E_1167,3,Oui,12 %,Revenu exceptionnel,9.529448434427817,Employé senior
1171,42,M,5155,Célibataire,Commercial,Cadre Commercial,7,9,6,4,0,3,4,4,Marketing,Occasionnel,1,5,2,3,2,1,4,4,E_1171,3,Non,13 %,Très haut revenu,8.547916364059079,Employé intermédiaire
1172,35,M,2258,Marié(e),Consulting,Consultant,6,10,8,0,1,2,1,4,Transformation Digitale,Occasionnel,1,7,4,2,1,3,2,3,E_1172,3,Non,12 %,Revenu moyen,7.7226775164680035,Employé expérimenté
1173,24,M,3597,Célibataire,Consulting,Consultant,8,6,4,3,0,2,24,3,Transformation Digitale,Occasionnel,1,2,4,3,1,2,4,3,E_1173,4,Non,22 %,Haut revenu,8.188133414510478,Employé intermédiaire
1175,28,F,2515,Marié(e),Consulting,Consultant,1,1,1,1,0,4,12,1,Infra & Cloud,Occasionnel,0,0,3,3,1,4,4,2,E_1175,3,Oui,11 %,Bon revenu moyen,7.830425617820331,Nouvel employé 
1177,26,M,4420,Marié(e),Consulting,Consultant,1,8,8,7,1,2,3,4,Transformation Digitale,Occasionnel,0,7,1,4,1,4,2,3,E_1177,4,Non,22 %,Haut revenu,8.394121193826242,Employé expérimenté
1179,30,M,6578,Marié(e),Commercial,Cadre Commercial,1,10,10,3,1,3,10,3,Marketing,Occasionnel,1,4,3,2,2,3,1,3,E_1179,3,Non,18 %,Très haut revenu,8.791638037085997,Employé expérimenté
1180,40,F,4422,Marié(e),Consulting,Assistant de Direction,3,16,1,1,1,3,26,2,Transformation Digitale,Frequent,0,0,3,2,2,4,4,1,E_1180,3,Oui,13 %,Haut revenu,8.394573477868327,Nouvel employé 
1182,35,M,10274,Divorcé(e),Consulting,Tech Lead,2,15,7,7,1,2,2,3,Infra & Cloud,Occasionnel,1,4,3,2,3,2,2,4,E_1182,3,Non,18 %,Ultra haut revenu,9.237469039364436,Employé expérimenté
1184,34,M,5343,Célibataire,Consulting,Manager,0,14,13,9,0,3,1,3,Transformation Digitale,Frequent,4,9,4,2,2,1,3,3,E_1184,4,Non,20 %,Très haut revenu,8.583729715216482,Employé très expérimenté
1185,35,M,2376,Marié(e),Consulting,Consultant,1,2,2,2,1,2,4,4,Autre,Frequent,2,2,4,2,1,4,2,4,E_1185,3,Non,13 %,Revenu moyen,7.773594467360194,Employé junior
1188,43,F,5346,Célibataire,Commercial,Cadre Commercial,8,7,4,3,0,2,9,3,Marketing,Occasionnel,1,3,1,1,2,3,2,2,E_1188,3,Non,13 %,Très haut revenu,8.584290934948731,Employé intermédiaire
1190,32,F,2827,Divorcé(e),Commercial,Représentant Commercial,1,1,1,0,3,3,2,1,Infra & Cloud,Aucun,0,0,3,3,1,1,3,3,E_1190,3,Non,12 %,Bon revenu moyen,7.947325027016463,Nouvel employé 
1192,29,F,3131,Marié(e),Consulting,Consultant,1,10,10,8,1,5,6,1,Transformation Digitale,Occasionnel,0,8,2,3,1,4,1,3,E_1192,3,Non,13 %,Bon revenu moyen,8.049427057110695,Employé expérimenté
1193,19,M,2552,Célibataire,Consulting,Assistant de Direction,1,1,1,1,0,4,9,2,Infra & Cloud,Occasionnel,0,0,3,3,1,1,3,3,E_1193,4,Non,25 %,Bon revenu moyen,7.845024417241484,Nouvel employé 
1195,45,F,4477,Marié(e),Consulting,Assistant de Direction,4,7,3,2,1,2,7,3,Transformation Digitale,Occasionnel,0,2,1,3,1,3,3,2,E_1195,3,Oui,19 %,Haut revenu,8.4069317971587,Employé junior
1196,37,F,6474,Marié(e),Consulting,Tech Lead,1,14,14,8,1,2,1,3,Infra & Cloud,Occasionnel,3,11,4,2,2,4,2,2,E_1196,3,Non,13 %,Très haut revenu,8.775703886567738,Employé très expérimenté
1198,20,M,3033,Célibataire,Consulting,Consultant,1,2,2,2,0,2,3,3,Infra & Cloud,Occasionnel,1,2,1,2,1,3,1,2,E_1198,3,Non,12 %,Bon revenu moyen,8.017637159908478,Employé junior
1200,44,M,2936,Célibataire,Consulting,Assistant de Direction,1,6,6,4,0,4,10,4,Infra & Cloud,Occasionnel,0,2,3,3,1,3,3,3,E_1200,3,Oui,11 %,Bon revenu moyen,7.98514393119862,Employé intermédiaire
1202,29,F,2168,Marié(e),Consulting,Assistant de Direction,0,6,5,4,1,2,15,1,Infra & Cloud,Occasionnel,1,3,2,1,1,4,1,2,E_1202,3,Oui,18 %,Revenu moyen,7.682021510826875,Employé intermédiaire
1203,22,M,2853,Marié(e),Consulting,Assistant de Direction,0,1,0,0,1,5,3,4,Infra & Cloud,Frequent,0,0,3,2,1,4,2,3,E_1203,3,Oui,11 %,Bon revenu moyen,7.956476798036782,Nouvel employé 
1206,44,M,2290,Célibataire,Consulting,Assistant de Direction,2,6,0,0,0,3,17,3,Infra & Cloud,Aucun,0,0,4,1,1,3,4,3,E_1206,3,Non,13 %,Revenu moyen,7.736743682453495,Nouvel employé 
1207,33,M,3600,Marié(e),Ressources Humaines,Ressources Humaines,1,5,5,4,1,2,2,3,Ressources Humaines,Occasionnel,1,4,2,3,1,3,4,3,E_1207,3,Non,13 %,Haut revenu,8.188966863648876,Employé intermédiaire
1210,41,M,2107,Divorcé(e),Consulting,Assistant de Direction,6,5,1,0,1,2,5,2,Infra & Cloud,Aucun,0,0,1,2,1,1,1,1,E_1210,3,Non,17 %,Revenu moyen,7.653494909661253,Nouvel employé 
1211,30,M,4115,Divorcé(e),Commercial,Cadre Commercial,8,8,4,3,3,3,29,4,Infra & Cloud,Occasionnel,0,3,3,3,2,1,3,3,E_1211,3,Non,19 %,Haut revenu,8.32263709695394,Employé intermédiaire
1212,40,M,4327,Marié(e),Commercial,Cadre Commercial,5,5,0,0,3,2,2,4,Transformation Digitale,Frequent,0,0,2,3,2,2,4,3,E_1212,3,Non,12 %,Haut revenu,8.372860820526318,Nouvel employé 
1215,50,F,17856,Marié(e),Consulting,Senior Manager,2,10,2,2,1,3,2,3,Transformation Digitale,Frequent,2,2,4,3,4,1,3,3,E_1215,4,Non,22 %,Revenu exceptionnel,9.790150867197125,Employé junior
1216,28,M,3196,Marié(e),Consulting,Consultant,1,6,6,5,3,2,19,4,Transformation Digitale,Occasionnel,3,3,4,2,1,1,3,3,E_1216,3,Non,12 %,Bon revenu moyen,8.069968149059841,Employé intermédiaire
1218,35,M,8966,Marié(e),Commercial,Cadre Commercial,3,15,7,7,3,2,17,4,Infra & Cloud,Occasionnel,1,7,3,3,2,1,4,3,E_1218,3,Oui,15 %,Ultra haut revenu,9.101306450952048,Employé expérimenté
1219,24,F,2210,Marié(e),Consulting,Consultant,1,1,1,0,1,3,17,2,Infra & Cloud,Occasionnel,0,0,4,3,1,2,1,1,E_1219,3,Non,13 %,Revenu moyen,7.701200180857446,Nouvel employé 
1220,33,F,4539,Marié(e),Commercial,Cadre Commercial,1,10,10,7,1,3,25,3,Transformation Digitale,Frequent,0,1,2,3,2,3,1,2,E_1220,3,Non,12 %,Haut revenu,8.420682291035394,Employé expérimenté
1221,36,M,2741,Divorcé(e),Consulting,Consultant,1,7,7,7,1,4,6,4,Infra & Cloud,Occasionnel,1,7,3,1,1,3,3,3,E_1221,3,Non,14 %,Bon revenu moyen,7.91644286012226,Employé expérimenté
1224,30,M,3491,Divorcé(e),Consulting,Consultant,1,10,10,7,3,4,7,4,Infra & Cloud,Occasionnel,1,9,3,3,2,3,1,2,E_1224,3,Non,13 %,Bon revenu moyen,8.158229916959494,Employé expérimenté
1225,44,M,4541,Célibataire,Consulting,Assistant de Direction,1,20,5,11,0,3,29,4,Autre,Occasionnel,1,3,4,3,2,4,2,3,E_1225,4,Non,25 %,Haut revenu,8.421122722665503,Employé senior
1226,20,M,2678,Célibataire,Commercial,Représentant Commercial,1,2,2,1,0,2,21,3,Marketing,Occasionnel,2,2,3,4,1,4,4,3,E_1226,3,Non,17 %,Bon revenu moyen,7.893198869544609,Employé junior
1228,46,M,7379,Divorcé(e),Consulting,Tech Lead,2,12,6,3,1,3,2,4,Entrepreunariat,Occasionnel,1,4,4,3,2,4,3,2,E_1228,3,Non,11 %,Très haut revenu,8.906528917594517,Employé intermédiaire
1231,42,M,6272,Marié(e),Ressources Humaines,Ressources Humaines,7,10,4,3,1,3,2,5,Transformation Digitale,Aucun,0,3,4,4,2,1,1,4,E_1231,3,Non,16 %,Très haut revenu,8.744009988096744,Employé intermédiaire
1233,60,M,5220,Divorcé(e),Commercial,Cadre Commercial,0,12,11,7,1,3,7,4,Marketing,Occasionnel,1,9,2,4,2,4,2,3,E_1233,3,Oui,18 %,Très haut revenu,8.560444233410552,Employé très expérimenté
1234,32,F,2743,Marié(e),Consulting,Consultant,1,2,2,2,1,2,13,3,Autre,Frequent,2,2,3,2,1,2,3,3,E_1234,4,Non,20 %,Bon revenu moyen,7.917171988845776,Employé junior
1235,32,F,4998,Célibataire,Consulting,Assistant de Direction,4,10,8,7,0,2,2,2,Infra & Cloud,Frequent,0,7,4,3,2,3,4,3,E_1235,3,Oui,14 %,Haut revenu,8.51699317141357,Employé expérimenté
1237,36,F,10252,Divorcé(e),Consulting,Tech Lead,2,17,7,7,1,2,1,3,Entrepreunariat,Occasionnel,1,7,3,1,3,1,3,3,E_1237,4,Oui,21 %,Ultra haut revenu,9.235325624670091,Employé expérimenté
1238,33,M,2781,Marié(e),Consulting,Assistant de Direction,0,15,14,10,1,5,9,3,Transformation Digitale,Occasionnel,4,10,1,3,1,4,2,3,E_1238,3,Non,13 %,Bon revenu moyen,7.930925372483388,Employé très expérimenté
1239,40,F,6852,Divorcé(e),Commercial,Cadre Commercial,7,7,5,1,1,2,10,3,Entrepreunariat,Occasionnel,1,3,2,2,2,2,2,4,E_1239,3,Non,12 %,Très haut revenu,8.832441791585824,Employé intermédiaire
1240,25,M,4950,Célibataire,Commercial,Cadre Commercial,0,5,4,3,0,4,10,4,Infra & Cloud,Occasionnel,1,1,3,3,2,4,2,3,E_1240,3,Non,14 %,Haut revenu,8.507344855361422,Employé intermédiaire
1241,30,M,3579,Marié(e),Consulting,Assistant de Direction,0,12,11,9,1,2,1,3,Transformation Digitale,Occasionnel,1,7,4,3,1,2,1,3,E_1241,4,Oui,21 %,Haut revenu,8.183118079394745,Employé très expérimenté
1242,42,F,13191,Marié(e),Consulting,Directeur Technique,3,20,1,0,0,6,26,5,Transformation Digitale,Frequent,0,0,1,3,3,1,3,3,E_1242,3,Oui,17 %,Revenu exceptionnel,9.487365864239434,Nouvel employé 
1243,35,F,10377,Marié(e),Commercial,Cadre Commercial,4,16,13,2,1,6,8,2,Marketing,Aucun,4,12,3,2,3,4,2,2,E_1243,3,Oui,11 %,Ultra haut revenu,9.247443459927686,Employé très expérimenté
1244,27,M,2235,Marié(e),Consulting,Assistant de Direction,1,9,9,7,2,3,14,3,Infra & Cloud,Occasionnel,1,8,1,3,1,1,4,2,E_1244,3,Oui,14 %,Revenu moyen,7.71244383427499,Employé expérimenté
1245,54,F,10502,Divorcé(e),Consulting,Tech Lead,7,10,5,4,1,2,1,4,Infra & Cloud,Frequent,1,4,4,3,3,3,1,1,E_1245,3,Non,17 %,Ultra haut revenu,9.259416209622776,Employé intermédiaire
1246,44,F,2011,Marié(e),Consulting,Assistant de Direction,1,10,10,5,1,5,2,1,Infra & Cloud,Occasionnel,1,7,1,4,1,4,4,3,E_1246,3,Non,13 %,Revenu moyen,7.60688453121963,Employé expérimenté
1248,19,F,1859,Célibataire,Consulting,Assistant de Direction,1,1,1,1,0,2,10,3,Transformation Digitale,Aucun,0,0,1,2,1,2,2,4,E_1248,4,Oui,25 %,Bas revenu moyen,7.528331766707247,Nouvel employé 
1249,29,F,3760,Divorcé(e),Consulting,Assistant de Direction,1,3,3,2,3,5,1,3,Infra & Cloud,Occasionnel,1,2,1,3,1,4,1,3,E_1249,3,Non,15 %,Haut revenu,8.232440158470336,Employé junior
1250,54,M,17779,Marié(e),Consulting,Directeur Technique,3,10,10,9,0,2,3,3,Infra & Cloud,Occasionnel,0,9,4,3,4,4,1,3,E_1250,3,Non,14 %,Revenu exceptionnel,9.785829509067895,Employé expérimenté
1251,31,M,6833,Marié(e),Consulting,Manager,1,6,6,5,0,2,11,2,Transformation Digitale,Occasionnel,0,1,3,3,2,1,4,2,E_1251,3,Oui,12 %,Très haut revenu,8.829665432675236,Employé intermédiaire
1252,31,F,6812,Célibataire,Consulting,Manager,1,10,10,9,0,2,24,3,Transformation Digitale,Occasionnel,1,8,3,2,2,1,2,3,E_1252,3,Non,19 %,Très haut revenu,8.826587830773668,Employé expérimenté
1254,59,F,5171,Célibataire,Commercial,Cadre Commercial,5,13,6,1,0,2,3,3,Infra & Cloud,Occasionnel,0,5,3,2,2,4,4,3,E_1254,3,Non,17 %,Très haut revenu,8.551014739891748,Employé intermédiaire
1256,49,M,18711,Marié(e),Consulting,Senior Manager,2,21,1,0,1,2,4,2,Transformation Digitale,Occasionnel,0,0,1,2,5,3,3,4,E_1256,3,Non,13 %,Revenu exceptionnel,9.836920308264014,Nouvel employé 
1257,36,M,3692,Marié(e),Consulting,Assistant de Direction,1,12,11,10,0,2,3,3,Entrepreunariat,Frequent,0,7,3,3,1,2,3,2,E_1257,3,Non,12 %,Haut revenu,8.214194414852564,Employé très expérimenté
1258,48,M,2559,Célibataire,Consulting,Consultant,5,7,1,0,0,4,2,2,Entrepreunariat,Occasionnel,0,0,4,4,1,2,3,2,E_1258,3,Non,11 %,Bon revenu moyen,7.847762537473608,Nouvel employé 
1259,27,M,2517,Divorcé(e),Consulting,Assistant de Direction,1,5,5,3,3,2,4,2,Infra & Cloud,Occasionnel,0,3,1,3,1,3,2,3,E_1259,3,Non,11 %,Bon revenu moyen,7.831220214604293,Employé intermédiaire
1260,29,M,6623,Divorcé(e),Consulting,Manager,1,6,6,0,2,2,7,3,Infra & Cloud,Occasionnel,1,0,3,3,2,4,2,3,E_1260,3,Oui,11 %,Très haut revenu,8.798454696065095,Employé intermédiaire
1264,29,F,16124,Divorcé(e),Consulting,Directeur Technique,3,9,7,7,2,2,1,3,Infra & Cloud,Occasionnel,1,7,4,2,4,4,2,2,E_1264,3,Non,14 %,Revenu exceptionnel,9.688126141663973,Employé expérimenté
1265,34,F,2585,Marié(e),Consulting,Assistant de Direction,0,2,1,0,0,5,20,3,Entrepreunariat,Occasionnel,0,0,3,4,1,3,4,2,E_1265,3,Non,17 %,Bon revenu moyen,7.857867559331803,Nouvel employé 
1268,33,M,8380,Divorcé(e),Commercial,Cadre Commercial,0,10,9,8,2,3,10,5,Marketing,Occasionnel,0,8,4,4,3,3,4,3,E_1268,3,Oui,14 %,Ultra haut revenu,9.033722518098907,Employé expérimenté
1269,19,F,2994,Célibataire,Consulting,Assistant de Direction,1,1,1,0,0,2,25,3,Infra & Cloud,Occasionnel,0,1,2,4,1,4,4,3,E_1269,3,Oui,12 %,Bon revenu moyen,8.00469951054955,Nouvel employé 
1270,23,M,1223,Marié(e),Consulting,Assistant de Direction,1,1,1,0,1,2,1,2,Infra & Cloud,Occasionnel,0,1,4,3,1,3,4,3,E_1270,4,Non,22 %,Faible revenu,7.1098794630722715,Nouvel employé 
1273,25,M,1118,Célibataire,Commercial,Représentant Commercial,1,1,1,0,0,4,24,1,Infra & Cloud,Frequent,1,0,3,1,1,4,4,3,E_1273,3,Oui,14 %,Très faible revenu,7.020190708311925,Nouvel employé 
1275,26,M,2875,Célibataire,Consulting,Assistant de Direction,1,8,8,5,0,2,4,2,Infra & Cloud,Occasionnel,2,2,3,3,1,4,2,2,E_1275,4,Oui,20 %,Bon revenu moyen,7.964155718840937,Employé expérimenté
1278,55,M,13577,Divorcé(e),Consulting,Manager,1,10,5,9,1,3,8,1,Transformation Digitale,Aucun,1,0,4,2,4,2,4,3,E_1278,3,Oui,15 %,Revenu exceptionnel,9.516206114861593,Employé vétéran
1279,21,F,2625,Célibataire,Consulting,Consultant,1,2,2,2,0,2,10,2,Infra & Cloud,Frequent,2,2,1,2,1,3,3,1,E_1279,4,Non,20 %,Bon revenu moyen,7.873217054862741,Employé junior
1281,34,F,4538,Célibataire,Commercial,Cadre Commercial,0,4,3,2,0,3,2,3,Marketing,Occasionnel,0,2,3,3,2,1,4,3,E_1281,3,Oui,12 %,Haut revenu,8.420462002456466,Employé junior
1282,51,M,19847,Divorcé(e),Commercial,Senior Manager,4,10,5,10,1,5,9,3,Infra & Cloud,Frequent,1,10,4,3,5,2,1,2,E_1282,4,Oui,24 %,Revenu exceptionnel,9.895858525371636,Employé vétéran
1285,34,F,4444,Divorcé(e),Consulting,Consultant,4,15,11,8,2,2,19,3,Transformation Digitale,Frequent,1,10,3,3,2,2,3,4,E_1285,3,Non,13 %,Haut revenu,8.399535147948004,Employé très expérimenté
1286,28,M,2154,Célibataire,Consulting,Consultant,0,5,4,2,0,2,1,4,Transformation Digitale,Frequent,0,2,4,3,1,3,3,2,E_1286,3,Oui,11 %,Revenu moyen,7.675546002537848,Employé intermédiaire
1289,34,M,4490,Marié(e),Ressources Humaines,Ressources Humaines,4,14,10,9,2,5,11,3,Infra & Cloud,Frequent,1,8,3,2,2,2,4,4,E_1289,3,Non,11 %,Haut revenu,8.409830673087738,Employé expérimenté
1291,35,M,3506,Marié(e),Consulting,Assistant de Direction,0,4,3,2,0,3,6,1,Infra & Cloud,Occasionnel,2,2,3,3,1,3,4,3,E_1291,3,Oui,14 %,Haut revenu,8.162516250140179,Employé junior
1292,42,F,2372,Marié(e),Consulting,Assistant de Direction,6,18,1,0,0,2,7,4,Transformation Digitale,Occasionnel,0,0,2,4,2,2,4,3,E_1292,3,Oui,16 %,Revenu moyen,7.771910256435763,Nouvel employé 
1293,43,F,10231,Célibataire,Commercial,Cadre Commercial,3,21,5,7,0,3,4,4,Marketing,Occasionnel,1,3,4,2,3,4,4,4,E_1293,3,Non,14 %,Ultra haut revenu,9.23327534325868,Employé senior
1295,44,F,7978,Marié(e),Consulting,Manager,1,10,10,7,1,2,15,3,Transformation Digitale,Occasionnel,0,5,1,3,3,4,4,3,E_1295,3,Non,11 %,Très haut revenu,8.984568369308281,Employé expérimenté
