id_employee,age,revenu_mensuel,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,revenu_log,augmentation_salaire_precedent(%),frequence_deplacement_encoded,classification_revenu_encoded,anciennete_cat_encoded,genre_F,genre_M,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Commercial,departement_Consulting,departement_Ressources Humaines,poste_Assistant de Direction,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,heure_supplementaires_Non,heure_supplementaires_Oui
1206,44,2290,Assistant de Direction,2,6,0,0,0,3,17,3,0,0,4,1,1,3,4,3,3,7.736743682453495,13,0,3,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1207,33,3600,Ressources Humaines,1,5,5,4,1,2,2,3,1,4,2,3,1,3,4,3,3,8.188966863648876,13,1,5,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1210,41,2107,Assistant de Direction,6,5,1,0,1,2,5,2,0,0,1,2,1,1,1,1,3,7.653494909661253,17,0,3,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1211,30,4115,Cadre Commercial,8,8,4,3,3,3,29,4,0,3,3,3,2,1,3,3,3,8.32263709695394,19,1,5,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1212,40,4327,Cadre Commercial,5,5,0,0,3,2,2,4,0,0,2,3,2,2,4,3,3,8.372860820526318,12,2,5,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1215,50,17856,Senior Manager,2,10,2,2,1,3,2,3,2,2,4,3,4,1,3,3,4,9.790150867197125,22,2,8,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1216,28,3196,Consultant,1,6,6,5,3,2,19,4,3,3,4,2,1,1,3,3,3,8.069968149059841,12,1,4,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1218,35,8966,Cadre Commercial,3,15,7,7,3,2,17,4,1,7,3,3,2,1,4,3,3,9.101306450952048,15,1,7,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1219,24,2210,Consultant,1,1,1,0,1,3,17,2,0,0,4,3,1,2,1,1,3,7.701200180857446,13,1,3,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1220,33,4539,Cadre Commercial,1,10,10,7,1,3,25,3,0,1,2,3,2,3,1,2,3,8.420682291035394,12,2,5,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1221,36,2741,Consultant,1,7,7,7,1,4,6,4,1,7,3,1,1,3,3,3,3,7.91644286012226,14,1,4,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1224,30,3491,Consultant,1,10,10,7,3,4,7,4,1,9,3,3,2,3,1,2,3,8.158229916959494,13,1,4,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1225,44,4541,Assistant de Direction,1,20,5,11,0,3,29,4,1,3,4,3,2,4,2,3,4,8.421122722665503,25,1,5,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1226,20,2678,Représentant Commercial,1,2,2,1,0,2,21,3,2,2,3,4,1,4,4,3,3,7.893198869544609,17,1,4,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1228,46,7379,Tech Lead,2,12,6,3,1,3,2,4,1,4,4,3,2,4,3,2,3,8.906528917594517,11,1,6,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1231,42,6272,Ressources Humaines,7,10,4,3,1,3,2,5,0,3,4,4,2,1,1,4,3,8.744009988096744,16,0,6,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1233,60,5220,Cadre Commercial,0,12,11,7,1,3,7,4,1,9,2,4,2,4,2,3,3,8.560444233410552,18,1,6,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1234,32,2743,Consultant,1,2,2,2,1,2,13,3,2,2,3,2,1,2,3,3,4,7.917171988845776,20,2,4,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1235,32,4998,Assistant de Direction,4,10,8,7,0,2,2,2,0,7,4,3,2,3,4,3,3,8.51699317141357,14,2,5,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1237,36,10252,Tech Lead,2,17,7,7,1,2,1,3,1,7,3,1,3,1,3,3,4,9.235325624670091,21,1,7,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1238,33,2781,Assistant de Direction,0,15,14,10,1,5,9,3,4,10,1,3,1,4,2,3,3,7.930925372483388,13,1,4,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1239,40,6852,Cadre Commercial,7,7,5,1,1,2,10,3,1,3,2,2,2,2,2,4,3,8.832441791585824,12,1,6,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1240,25,4950,Cadre Commercial,0,5,4,3,0,4,10,4,1,1,3,3,2,4,2,3,3,8.507344855361422,14,1,5,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1241,30,3579,Assistant de Direction,0,12,11,9,1,2,1,3,1,7,4,3,1,2,1,3,4,8.183118079394745,21,1,5,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1242,42,13191,Directeur Technique,3,20,1,0,0,6,26,5,0,0,1,3,3,1,3,3,3,9.487365864239434,17,2,8,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1243,35,10377,Cadre Commercial,4,16,13,2,1,6,8,2,4,12,3,2,3,4,2,2,3,9.247443459927686,11,0,7,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1244,27,2235,Assistant de Direction,1,9,9,7,2,3,14,3,1,8,1,3,1,1,4,2,3,7.71244383427499,14,1,3,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1245,54,10502,Tech Lead,7,10,5,4,1,2,1,4,1,4,4,3,3,3,1,1,3,9.259416209622776,17,2,7,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1246,44,2011,Assistant de Direction,1,10,10,5,1,5,2,1,1,7,1,4,1,4,4,3,3,7.60688453121963,13,1,3,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1248,19,1859,Assistant de Direction,1,1,1,1,0,2,10,3,0,0,1,2,1,2,2,4,4,7.528331766707247,25,0,2,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1249,29,3760,Assistant de Direction,1,3,3,2,3,5,1,3,1,2,1,3,1,4,1,3,3,8.232440158470336,15,1,5,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1250,54,17779,Directeur Technique,3,10,10,9,0,2,3,3,0,9,4,3,4,4,1,3,3,9.785829509067895,14,1,8,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1251,31,6833,Manager,1,6,6,5,0,2,11,2,0,1,3,3,2,1,4,2,3,8.829665432675236,12,1,6,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1252,31,6812,Manager,1,10,10,9,0,2,24,3,1,8,3,2,2,1,2,3,3,8.826587830773668,19,1,6,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1254,59,5171,Cadre Commercial,5,13,6,1,0,2,3,3,0,5,3,2,2,4,4,3,3,8.551014739891748,17,1,6,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1256,49,18711,Senior Manager,2,21,1,0,1,2,4,2,0,0,1,2,5,3,3,4,3,9.836920308264014,13,1,8,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1257,36,3692,Assistant de Direction,1,12,11,10,0,2,3,3,0,7,3,3,1,2,3,2,3,8.214194414852564,12,2,5,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1258,48,2559,Consultant,5,7,1,0,0,4,2,2,0,0,4,4,1,2,3,2,3,7.847762537473608,11,1,4,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1259,27,2517,Assistant de Direction,1,5,5,3,3,2,4,2,0,3,1,3,1,3,2,3,3,7.831220214604293,11,1,4,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1260,29,6623,Manager,1,6,6,0,2,2,7,3,1,0,3,3,2,4,2,3,3,8.798454696065095,11,1,6,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1264,29,16124,Directeur Technique,3,9,7,7,2,2,1,3,1,7,4,2,4,4,2,2,3,9.688126141663973,14,1,8,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1265,34,2585,Assistant de Direction,0,2,1,0,0,5,20,3,0,0,3,4,1,3,4,2,3,7.857867559331803,17,1,4,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1268,33,8380,Cadre Commercial,0,10,9,8,2,3,10,5,0,8,4,4,3,3,4,3,3,9.033722518098907,14,1,7,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1269,19,2994,Assistant de Direction,1,1,1,0,0,2,25,3,0,1,2,4,1,4,4,3,3,8.00469951054955,12,1,4,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1270,23,1223,Assistant de Direction,1,1,1,0,1,2,1,2,0,1,4,3,1,3,4,3,4,7.1098794630722715,22,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1273,25,1118,Représentant Commercial,1,1,1,0,0,4,24,1,1,0,3,1,1,4,4,3,3,7.020190708311925,14,2,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1275,26,2875,Assistant de Direction,1,8,8,5,0,2,4,2,2,2,3,3,1,4,2,2,4,7.964155718840937,20,1,4,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1278,55,13577,Manager,1,10,5,9,1,3,8,1,1,0,4,2,4,2,4,3,3,9.516206114861593,15,0,8,6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1279,21,2625,Consultant,1,2,2,2,0,2,10,2,2,2,1,2,1,3,3,1,4,7.873217054862741,20,2,4,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1281,34,4538,Cadre Commercial,0,4,3,2,0,3,2,3,0,2,3,3,2,1,4,3,3,8.420462002456466,12,1,5,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1282,51,19847,Senior Manager,4,10,5,10,1,5,9,3,1,10,4,3,5,2,1,2,4,9.895858525371636,24,2,8,6,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1285,34,4444,Consultant,4,15,11,8,2,2,19,3,1,10,3,3,2,2,3,4,3,8.399535147948004,13,2,5,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1286,28,2154,Consultant,0,5,4,2,0,2,1,4,0,2,4,3,1,3,3,2,3,7.675546002537848,11,2,3,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1289,34,4490,Ressources Humaines,4,14,10,9,2,5,11,3,1,8,3,2,2,2,4,4,3,8.409830673087738,11,2,5,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1291,35,3506,Assistant de Direction,0,4,3,2,0,3,6,1,2,2,3,3,1,3,4,3,3,8.162516250140179,14,1,5,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1292,42,2372,Assistant de Direction,6,18,1,0,0,2,7,4,0,0,2,4,2,2,4,3,3,7.771910256435763,16,1,3,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1293,43,10231,Cadre Commercial,3,21,5,7,0,3,4,4,1,3,4,2,3,4,4,4,3,9.23327534325868,14,1,7,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1295,44,7978,Manager,1,10,10,7,1,2,15,3,0,5,1,3,3,4,4,3,3,8.984568369308281,11,1,6,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1296,28,3867,Consultant,1,2,2,2,1,2,2,3,2,2,4,2,1,4,2,3,3,8.260492856573185,12,2,5,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1297,51,2838,Consultant,0,8,7,0,0,6,6,2,1,7,2,2,1,3,2,2,3,7.951207156472972,14,2,4,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1298,30,4695,Tech Lead,7,10,8,4,0,3,9,2,1,7,3,3,2,3,3,3,3,8.454466361507933,18,0,5,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1299,29,3339,Consultant,3,10,7,7,2,2,7,3,1,7,2,3,1,3,1,3,3,8.113726085970747,13,1,4,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1301,28,2080,Assistant de Direction,2,5,3,2,0,2,1,3,1,2,4,3,1,1,2,2,3,7.640603826393634,11,1,3,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1303,25,2096,Assistant de Direction,1,2,2,2,0,3,1,3,2,1,4,3,1,2,4,2,3,7.64826303090192,18,1,3,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1304,32,6209,Cadre Commercial,1,10,10,7,2,4,8,3,0,8,3,4,2,4,3,4,3,8.733916174927524,15,1,6,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1306,45,18061,Senior Manager,3,21,0,0,0,4,25,3,0,0,2,3,5,2,3,3,4,9.801565562810744,22,2,8,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1307,39,17123,Senior Manager,6,21,5,9,2,4,13,4,1,2,3,2,4,2,4,3,3,9.748236267264836,13,1,8,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1308,58,2372,Assistant de Direction,1,2,2,2,2,3,23,4,2,2,1,3,1,3,4,3,3,7.771910256435763,12,1,3,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1309,32,4883,Consultant,1,10,10,4,1,3,7,2,1,1,4,3,2,3,1,3,3,8.493719835230594,18,1,5,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1310,39,3904,Assistant de Direction,0,6,5,2,0,2,23,3,0,3,3,3,1,1,1,3,3,8.270013062273787,13,1,5,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1311,30,4627,Consultant,0,10,9,2,1,6,6,3,1,7,1,2,2,4,1,3,3,8.439880088313567,12,1,5,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1312,36,7094,Manager,3,10,7,7,0,0,10,4,1,7,4,3,3,3,1,3,3,8.867145589594143,12,1,6,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1314,46,3423,Ressources Humaines,6,10,7,6,0,3,1,2,1,7,4,3,1,1,3,4,3,8.138564737261632,12,1,4,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1315,28,6674,Consultant,0,10,9,8,3,6,1,3,1,5,3,1,2,4,1,3,3,8.80612448326845,11,0,6,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1318,40,9094,Cadre Commercial,2,9,5,4,0,2,25,4,1,0,4,2,3,2,3,3,3,9.115480090952223,12,1,7,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1319,52,8446,Cadre Commercial,1,10,8,7,0,2,5,3,1,7,2,3,3,2,3,2,3,9.041566627727496,19,1,7,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1321,30,11916,Senior Manager,1,9,9,1,2,2,17,4,0,8,2,3,3,1,4,3,4,9.385721231090805,23,1,7,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1322,39,4534,Tech Lead,0,9,8,7,0,6,18,2,1,7,1,3,2,3,1,3,3,8.419580362549237,11,1,5,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1324,31,9852,Cadre Commercial,1,10,10,8,1,5,2,4,1,6,4,3,3,3,1,2,3,9.195531256322475,19,0,7,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1329,41,6151,Cadre Commercial,1,19,5,2,0,4,10,2,1,9,3,1,2,2,1,3,3,8.72453251118548,13,0,6,5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1331,31,2302,Représentant Commercial,1,3,3,2,0,2,1,3,2,2,4,3,1,2,1,4,3,7.741967899820685,11,2,3,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
